rack,date,aoi,var,value,position,temp,basket_no,date_sampled,site,collected_by,gps_id,am_pm,bag_no,time_sample12hr...7,time_sample12hr...8,depth_ft,notes,date_CBASS,uniqueID
163A,1/20/26,1,y_ii_,0.324,1,36,32,20260119,Gataivai,TC,GPS1,PM,19,3:12:00,15:12:00,3,NA,20260120,13
163A,1/20/26,2,f,0.1036,1,36,32,20260119,Gataivai,TC,GPS1,PM,19,3:12:00,15:12:00,3,NA,20260120,13
163A,1/20/26,2,fm,0.1637,1,36,32,20260119,Gataivai,TC,GPS1,PM,19,3:12:00,15:12:00,3,NA,20260120,13
163A,1/20/26,2,y_ii_,0.367,1,36,32,20260119,Gataivai,TC,GPS1,PM,19,3:12:00,15:12:00,3,NA,20260120,13
163A,1/20/26,3,f,0.2395,2,36,31,20260119,Gataivai,TC,GPS1,PM,37,3:40:00,15:40:00,4,NA,20260120,15
163A,1/20/26,3,fm,0.4189,2,36,31,20260119,Gataivai,TC,GPS1,PM,37,3:40:00,15:40:00,4,NA,20260120,15
163A,1/20/26,3,y_ii_,0.428,2,36,31,20260119,Gataivai,TC,GPS1,PM,37,3:40:00,15:40:00,4,NA,20260120,15
163A,1/20/26,4,f,0.2341,2,36,31,20260119,Gataivai,TC,GPS1,PM,37,3:40:00,15:40:00,4,NA,20260120,15
163A,1/20/26,4,fm,0.4159,2,36,31,20260119,Gataivai,TC,GPS1,PM,37,3:40:00,15:40:00,4,NA,20260120,15
163A,1/20/26,4,y_ii_,0.437,2,36,31,20260119,Gataivai,TC,GPS1,PM,37,3:40:00,15:40:00,4,NA,20260120,15
163A,1/20/26,5,f,0.3187,3,36,19,20260119,Nuuuli,SM,GPS4,PM,2,5:03:00,17:03:00,2,NA,20260120,9
163A,1/20/26,5,fm,0.4653,3,36,19,20260119,Nuuuli,SM,GPS4,PM,2,5:03:00,17:03:00,2,NA,20260120,9
163A,1/20/26,5,y_ii_,0.315,3,36,19,20260119,Nuuuli,SM,GPS4,PM,2,5:03:00,17:03:00,2,NA,20260120,9
163A,1/20/26,6,f,0.3128,3,36,19,20260119,Nuuuli,SM,GPS4,PM,2,5:03:00,17:03:00,2,NA,20260120,9
163A,1/20/26,6,fm,0.4433,3,36,19,20260119,Nuuuli,SM,GPS4,PM,2,5:03:00,17:03:00,2,NA,20260120,9
163A,1/20/26,6,y_ii_,0.294,3,36,19,20260119,Nuuuli,SM,GPS4,PM,2,5:03:00,17:03:00,2,NA,20260120,9
163A,1/20/26,7,f,0.2947,4,36,33,20260119,Nuuuli,TC,GPS1,PM,32,5:44:00,17:44:00,3,NA,20260120,21
163A,1/20/26,7,fm,0.4853,4,36,33,20260119,Nuuuli,TC,GPS1,PM,32,5:44:00,17:44:00,3,NA,20260120,21
163A,1/20/26,7,y_ii_,0.393,4,36,33,20260119,Nuuuli,TC,GPS1,PM,32,5:44:00,17:44:00,3,NA,20260120,21
163A,1/20/26,8,f,0.2703,4,36,33,20260119,Nuuuli,TC,GPS1,PM,32,5:44:00,17:44:00,3,NA,20260120,21
163A,1/20/26,8,fm,0.4326,4,36,33,20260119,Nuuuli,TC,GPS1,PM,32,5:44:00,17:44:00,3,NA,20260120,21
163A,1/20/26,8,y_ii_,0.375,4,36,33,20260119,Nuuuli,TC,GPS1,PM,32,5:44:00,17:44:00,3,NA,20260120,21
163A,1/20/26,9,f,0.13,5,36,21,20260119,Gataivai,SM,GPS4,PM,6,3:41:00,15:41:00,4.5,NA,20260120,6
163A,1/20/26,9,fm,0.2111,5,36,21,20260119,Gataivai,SM,GPS4,PM,6,3:41:00,15:41:00,4.5,NA,20260120,6
163A,1/20/26,9,y_ii_,0.384,5,36,21,20260119,Gataivai,SM,GPS4,PM,6,3:41:00,15:41:00,4.5,NA,20260120,6
163A,1/20/26,10,f,0.1026,5,36,21,20260119,Gataivai,SM,GPS4,PM,6,3:41:00,15:41:00,4.5,NA,20260120,6
163A,1/20/26,10,fm,0.1525,5,36,21,20260119,Gataivai,SM,GPS4,PM,6,3:41:00,15:41:00,4.5,NA,20260120,6
163A,1/20/26,10,y_ii_,0.327,5,36,21,20260119,Gataivai,SM,GPS4,PM,6,3:41:00,15:41:00,4.5,NA,20260120,6
163A,1/20/26,11,f,0.2473,6,36,34,20260119,Nuuuli,SM,GPS4,PM,55,5:07:00,17:07:00,1.5,NA,20260120,10
163A,1/20/26,11,fm,0.3812,6,36,34,20260119,Nuuuli,SM,GPS4,PM,55,5:07:00,17:07:00,1.5,NA,20260120,10
163A,1/20/26,11,y_ii_,0.351,6,36,34,20260119,Nuuuli,SM,GPS4,PM,55,5:07:00,17:07:00,1.5,NA,20260120,10
163A,1/20/26,12,f,0.2336,6,36,34,20260119,Nuuuli,SM,GPS4,PM,55,5:07:00,17:07:00,1.5,NA,20260120,10
163A,1/20/26,12,fm,0.3583,6,36,34,20260119,Nuuuli,SM,GPS4,PM,55,5:07:00,17:07:00,1.5,NA,20260120,10
163A,1/20/26,12,y_ii_,0.348,6,36,34,20260119,Nuuuli,SM,GPS4,PM,55,5:07:00,17:07:00,1.5,NA,20260120,10
163A,1/20/26,13,f,0.3451,7,36,14,20260119,Nuuuli,RC,GPS3,PM,8,4:55:00,16:55:00,3,NA,20260120,28
163A,1/20/26,13,fm,0.5411,7,36,14,20260119,Nuuuli,RC,GPS3,PM,8,4:55:00,16:55:00,3,NA,20260120,28
163A,1/20/26,13,y_ii_,0.362,7,36,14,20260119,Nuuuli,RC,GPS3,PM,8,4:55:00,16:55:00,3,NA,20260120,28
163A,1/20/26,14,f,0.3421,7,36,14,20260119,Nuuuli,RC,GPS3,PM,8,4:55:00,16:55:00,3,NA,20260120,28
163A,1/20/26,14,fm,0.5425,7,36,14,20260119,Nuuuli,RC,GPS3,PM,8,4:55:00,16:55:00,3,NA,20260120,28
163A,1/20/26,14,y_ii_,0.369,7,36,14,20260119,Nuuuli,RC,GPS3,PM,8,4:55:00,16:55:00,3,NA,20260120,28
163A,1/20/26,15,f,0.2967,8,36,16,20260119,Nuuuli,SM,GPS4,PM,56,5:17:00,17:17:00,2,NA,20260120,11
163A,1/20/26,15,fm,0.4345,8,36,16,20260119,Nuuuli,SM,GPS4,PM,56,5:17:00,17:17:00,2,NA,20260120,11
163A,1/20/26,15,y_ii_,0.317,8,36,16,20260119,Nuuuli,SM,GPS4,PM,56,5:17:00,17:17:00,2,NA,20260120,11
163A,1/20/26,16,f,0.2693,8,36,16,20260119,Nuuuli,SM,GPS4,PM,56,5:17:00,17:17:00,2,NA,20260120,11
163A,1/20/26,16,fm,0.4135,8,36,16,20260119,Nuuuli,SM,GPS4,PM,56,5:17:00,17:17:00,2,NA,20260120,11
163A,1/20/26,16,y_ii_,0.349,8,36,16,20260119,Nuuuli,SM,GPS4,PM,56,5:17:00,17:17:00,2,NA,20260120,11
163D,1/23/26,1,f,0.1769,1,36,40,20260122,Nuuuli North,TC,GPS1,PM,8,4:48:00,16:48:00,5,NA,20260123,110
163D,1/23/26,1,fm,0.2478,1,36,40,20260122,Nuuuli North,TC,GPS1,PM,8,4:48:00,16:48:00,5,NA,20260123,110
163D,1/23/26,1,y_ii_,0.286,1,36,40,20260122,Nuuuli North,TC,GPS1,PM,8,4:48:00,16:48:00,5,NA,20260123,110
163D,1/23/26,2,f,0.2121,1,36,40,20260122,Nuuuli North,TC,GPS1,PM,8,4:48:00,16:48:00,5,NA,20260123,110
163D,1/23/26,2,fm,0.2947,1,36,40,20260122,Nuuuli North,TC,GPS1,PM,8,4:48:00,16:48:00,5,NA,20260123,110
163D,1/23/26,2,y_ii_,0.28,1,36,40,20260122,Nuuuli North,TC,GPS1,PM,8,4:48:00,16:48:00,5,NA,20260123,110
163D,1/23/26,3,f,0.2072,2,36,35,20260122,Nuuuli,RC,GPS3,PM,64,2:58:00,14:58:00,2,NA,20260123,84
163D,1/23/26,3,fm,0.3387,2,36,35,20260122,Nuuuli,RC,GPS3,PM,64,2:58:00,14:58:00,2,NA,20260123,84
163D,1/23/26,3,y_ii_,0.388,2,36,35,20260122,Nuuuli,RC,GPS3,PM,64,2:58:00,14:58:00,2,NA,20260123,84
163D,1/23/26,4,f,0.2214,2,36,35,20260122,Nuuuli,RC,GPS3,PM,64,2:58:00,14:58:00,2,NA,20260123,84
163D,1/23/26,4,fm,0.3607,2,36,35,20260122,Nuuuli,RC,GPS3,PM,64,2:58:00,14:58:00,2,NA,20260123,84
163D,1/23/26,4,y_ii_,0.386,2,36,35,20260122,Nuuuli,RC,GPS3,PM,64,2:58:00,14:58:00,2,NA,20260123,84
163D,1/23/26,5,f,0.173,3,36,29,20260122,Amanave,TC,GPS1,AM,96,11:34:00,11:34:00,2,NA,20260123,95
163D,1/23/26,5,fm,0.2771,3,36,29,20260122,Amanave,TC,GPS1,AM,96,11:34:00,11:34:00,2,NA,20260123,95
163D,1/23/26,5,y_ii_,0.376,3,36,29,20260122,Amanave,TC,GPS1,AM,96,11:34:00,11:34:00,2,NA,20260123,95
163D,1/23/26,6,f,0.175,3,36,29,20260122,Amanave,TC,GPS1,AM,96,11:34:00,11:34:00,2,NA,20260123,95
163D,1/23/26,6,fm,0.2879,3,36,29,20260122,Amanave,TC,GPS1,AM,96,11:34:00,11:34:00,2,NA,20260123,95
163D,1/23/26,6,y_ii_,0.392,3,36,29,20260122,Amanave,TC,GPS1,AM,96,11:34:00,11:34:00,2,NA,20260123,95
163D,1/23/26,7,f,0.2175,4,36,14,20260122,Nuuuli North,TC,GPS1,PM,74,4:32:00,16:32:00,5,NA,20260123,108
163D,1/23/26,7,fm,0.3387,4,36,14,20260122,Nuuuli North,TC,GPS1,PM,74,4:32:00,16:32:00,5,NA,20260123,108
163D,1/23/26,7,y_ii_,0.358,4,36,14,20260122,Nuuuli North,TC,GPS1,PM,74,4:32:00,16:32:00,5,NA,20260123,108
163D,1/23/26,8,f,0.259,4,36,14,20260122,Nuuuli North,TC,GPS1,PM,74,4:32:00,16:32:00,5,NA,20260123,108
163D,1/23/26,8,fm,0.3851,4,36,14,20260122,Nuuuli North,TC,GPS1,PM,74,4:32:00,16:32:00,5,NA,20260123,108
163D,1/23/26,8,y_ii_,0.327,4,36,14,20260122,Nuuuli North,TC,GPS1,PM,74,4:32:00,16:32:00,5,NA,20260123,108
163D,1/23/26,9,f,0.2141,5,36,30,20260122,Nuuuli,RC,GPS3,PM,79,3:01:00,15:01:00,2,NA,20260123,85
163D,1/23/26,9,fm,0.3573,5,36,30,20260122,Nuuuli,RC,GPS3,PM,79,3:01:00,15:01:00,2,NA,20260123,85
163D,1/23/26,9,y_ii_,0.401,5,36,30,20260122,Nuuuli,RC,GPS3,PM,79,3:01:00,15:01:00,2,NA,20260123,85
163D,1/23/26,10,f,0.2317,5,36,30,20260122,Nuuuli,RC,GPS3,PM,79,3:01:00,15:01:00,2,NA,20260123,85
163D,1/23/26,10,fm,0.3749,5,36,30,20260122,Nuuuli,RC,GPS3,PM,79,3:01:00,15:01:00,2,NA,20260123,85
163D,1/23/26,10,y_ii_,0.382,5,36,30,20260122,Nuuuli,RC,GPS3,PM,79,3:01:00,15:01:00,2,NA,20260123,85
163D,1/23/26,11,f,0.1823,6,36,38,20260122,Amanave,TC,GPS1,AM,91,11:42:00,11:42:00,3,basket no hard to read,20260123,96
163D,1/23/26,11,fm,0.2957,6,36,38,20260122,Amanave,TC,GPS1,AM,91,11:42:00,11:42:00,3,basket no hard to read,20260123,96
163D,1/23/26,11,y_ii_,0.383,6,36,38,20260122,Amanave,TC,GPS1,AM,91,11:42:00,11:42:00,3,basket no hard to read,20260123,96
163D,1/23/26,12,f,0.1901,6,36,38,20260122,Amanave,TC,GPS1,AM,91,11:42:00,11:42:00,3,basket no hard to read,20260123,96
163D,1/23/26,12,fm,0.2928,6,36,38,20260122,Amanave,TC,GPS1,AM,91,11:42:00,11:42:00,3,basket no hard to read,20260123,96
163D,1/23/26,12,y_ii_,0.351,6,36,38,20260122,Amanave,TC,GPS1,AM,91,11:42:00,11:42:00,3,basket no hard to read,20260123,96
163D,1/23/26,13,f,0.1769,7,36,48,20260122,Nuuuli North,TC,GPS1,PM,76,4:13:00,16:13:00,7,NA,20260123,106
163D,1/23/26,13,fm,0.216,7,36,48,20260122,Nuuuli North,TC,GPS1,PM,76,4:13:00,16:13:00,7,NA,20260123,106
163D,1/23/26,13,y_ii_,0.181,7,36,48,20260122,Nuuuli North,TC,GPS1,PM,76,4:13:00,16:13:00,7,NA,20260123,106
163D,1/23/26,14,f,0.1701,7,36,48,20260122,Nuuuli North,TC,GPS1,PM,76,4:13:00,16:13:00,7,NA,20260123,106
163D,1/23/26,14,fm,0.1989,7,36,48,20260122,Nuuuli North,TC,GPS1,PM,76,4:13:00,16:13:00,7,NA,20260123,106
163D,1/23/26,14,y_ii_,0.145,7,36,48,20260122,Nuuuli North,TC,GPS1,PM,76,4:13:00,16:13:00,7,NA,20260123,106
163D,1/23/26,15,f,0.1813,8,36,28,20260122,Nuuuli,RC,GPS3,PM,63,2:01:00,14:01:00,2,NA,20260123,80
163D,1/23/26,15,fm,0.281,8,36,28,20260122,Nuuuli,RC,GPS3,PM,63,2:01:00,14:01:00,2,NA,20260123,80
163D,1/23/26,15,y_ii_,0.355,8,36,28,20260122,Nuuuli,RC,GPS3,PM,63,2:01:00,14:01:00,2,NA,20260123,80
163D,1/23/26,16,f,0.2009,8,36,28,20260122,Nuuuli,RC,GPS3,PM,63,2:01:00,14:01:00,2,NA,20260123,80
163D,1/23/26,16,fm,0.3201,8,36,28,20260122,Nuuuli,RC,GPS3,PM,63,2:01:00,14:01:00,2,NA,20260123,80
163D,1/23/26,16,y_ii_,0.373,8,36,28,20260122,Nuuuli,RC,GPS3,PM,63,2:01:00,14:01:00,2,NA,20260123,80
163E,1/22/26,1,f,0.1637,1,36,26,20260121,Alofau,TC,GPS1,AM,100,10:26:00,10:26:00,8,NA,20260122,61
163E,1/22/26,1,fm,0.2703,1,36,26,20260121,Alofau,TC,GPS1,AM,100,10:26:00,10:26:00,8,NA,20260122,61
163E,1/22/26,1,y_ii_,0.394,1,36,26,20260121,Alofau,TC,GPS1,AM,100,10:26:00,10:26:00,8,NA,20260122,61
163E,1/22/26,2,f,0.1725,1,36,26,20260121,Alofau,TC,GPS1,AM,100,10:26:00,10:26:00,8,NA,20260122,61
163E,1/22/26,2,fm,0.2815,1,36,26,20260121,Alofau,TC,GPS1,AM,100,10:26:00,10:26:00,8,NA,20260122,61
163E,1/22/26,2,y_ii_,0.387,1,36,26,20260121,Alofau,TC,GPS1,AM,100,10:26:00,10:26:00,8,NA,20260122,61
163E,1/22/26,3,f,0.1481,2,36,13,20260121,Amouli,TC,GPS1,AM,94,11:13:00,11:13:00,3,NA,20260122,63
163E,1/22/26,3,fm,0.2923,2,36,13,20260121,Amouli,TC,GPS1,AM,94,11:13:00,11:13:00,3,NA,20260122,63
163E,1/22/26,3,y_ii_,0.493,2,36,13,20260121,Amouli,TC,GPS1,AM,94,11:13:00,11:13:00,3,NA,20260122,63
163E,1/22/26,4,f,0.1461,2,36,13,20260121,Amouli,TC,GPS1,AM,94,11:13:00,11:13:00,3,NA,20260122,63
163E,1/22/26,4,fm,0.283,2,36,13,20260121,Amouli,TC,GPS1,AM,94,11:13:00,11:13:00,3,NA,20260122,63
163E,1/22/26,4,y_ii_,0.484,2,36,13,20260121,Amouli,TC,GPS1,AM,94,11:13:00,11:13:00,3,NA,20260122,63
163E,1/22/26,5,f,0.1716,3,36,31,20260120,Fatu Rock,TC,GPS1,PM,73,5:50:00,17:50:00,3,NA,20260122,37
163E,1/22/26,5,fm,0.3011,3,36,31,20260120,Fatu Rock,TC,GPS1,PM,73,5:50:00,17:50:00,3,NA,20260122,37
163E,1/22/26,5,y_ii_,0.43,3,36,31,20260120,Fatu Rock,TC,GPS1,PM,73,5:50:00,17:50:00,3,NA,20260122,37
163E,1/22/26,6,f,0.195,3,36,31,20260120,Fatu Rock,TC,GPS1,PM,73,5:50:00,17:50:00,3,NA,20260122,37
163E,1/22/26,6,fm,0.3289,3,36,31,20260120,Fatu Rock,TC,GPS1,PM,73,5:50:00,17:50:00,3,NA,20260122,37
163E,1/22/26,6,y_ii_,0.407,3,36,31,20260120,Fatu Rock,TC,GPS1,PM,73,5:50:00,17:50:00,3,NA,20260122,37
163E,1/22/26,7,f,0.1706,4,36,32,20260120,Fatu Rock,SM,GPS4,PM,87,6:05:00,18:05:00,2,NA,20260122,34
163E,1/22/26,7,fm,0.3094,4,36,32,20260120,Fatu Rock,SM,GPS4,PM,87,6:05:00,18:05:00,2,NA,20260122,34
163E,1/22/26,7,y_ii_,0.449,4,36,32,20260120,Fatu Rock,SM,GPS4,PM,87,6:05:00,18:05:00,2,NA,20260122,34
163E,1/22/26,8,f,0.174,4,36,32,20260120,Fatu Rock,SM,GPS4,PM,87,6:05:00,18:05:00,2,NA,20260122,34
163E,1/22/26,8,fm,0.3099,4,36,32,20260120,Fatu Rock,SM,GPS4,PM,87,6:05:00,18:05:00,2,NA,20260122,34
163E,1/22/26,8,y_ii_,0.438,4,36,32,20260120,Fatu Rock,SM,GPS4,PM,87,6:05:00,18:05:00,2,NA,20260122,34
163E,1/22/26,9,f,0.1285,5,36,35,20260121,Amouli,SM,GPS4,AM,35,11:14:00,11:14:00,2,NA,20260122,52
163E,1/22/26,9,fm,0.2336,5,36,35,20260121,Amouli,SM,GPS4,AM,35,11:14:00,11:14:00,2,NA,20260122,52
163E,1/22/26,9,y_ii_,0.45,5,36,35,20260121,Amouli,SM,GPS4,AM,35,11:14:00,11:14:00,2,NA,20260122,52
163E,1/22/26,10,f,0.1442,5,36,35,20260121,Amouli,SM,GPS4,AM,35,11:14:00,11:14:00,2,NA,20260122,52
163E,1/22/26,10,fm,0.2615,5,36,35,20260121,Amouli,SM,GPS4,AM,35,11:14:00,11:14:00,2,NA,20260122,52
163E,1/22/26,10,y_ii_,0.449,5,36,35,20260121,Amouli,SM,GPS4,AM,35,11:14:00,11:14:00,2,NA,20260122,52
163E,1/22/26,11,f,0.1417,6,36,45,20260121,Amouli,RC,GPS3,AM,50,11:17:00,11:17:00,2,NA,20260122,76
163E,1/22/26,11,fm,0.241,6,36,45,20260121,Amouli,RC,GPS3,AM,50,11:17:00,11:17:00,2,NA,20260122,76
163E,1/22/26,11,y_ii_,0.412,6,36,45,20260121,Amouli,RC,GPS3,AM,50,11:17:00,11:17:00,2,NA,20260122,76
163E,1/22/26,12,f,0.1183,6,36,45,20260121,Amouli,RC,GPS3,AM,50,11:17:00,11:17:00,2,NA,20260122,76
163E,1/22/26,12,fm,0.1935,6,36,45,20260121,Amouli,RC,GPS3,AM,50,11:17:00,11:17:00,2,NA,20260122,76
163E,1/22/26,12,y_ii_,0.389,6,36,45,20260121,Amouli,RC,GPS3,AM,50,11:17:00,11:17:00,2,NA,20260122,76
163E,1/22/26,13,f,0.0816,7,36,48,20260121,Alofau,TC,GPS1,AM,14,10:06:00,10:06:00,5,NA,20260122,60
163E,1/22/26,13,fm,0.131,7,36,48,20260121,Alofau,TC,GPS1,AM,14,10:06:00,10:06:00,5,NA,20260122,60
163E,1/22/26,13,y_ii_,0.377,7,36,48,20260121,Alofau,TC,GPS1,AM,14,10:06:00,10:06:00,5,NA,20260122,60
163E,1/22/26,14,f,0.0909,7,36,48,20260121,Alofau,TC,GPS1,AM,14,10:06:00,10:06:00,5,NA,20260122,60
163E,1/22/26,14,fm,0.1491,7,36,48,20260121,Alofau,TC,GPS1,AM,14,10:06:00,10:06:00,5,NA,20260122,60
163E,1/22/26,14,y_ii_,0.39,7,36,48,20260121,Alofau,TC,GPS1,AM,14,10:06:00,10:06:00,5,NA,20260122,60
163E,1/22/26,15,f,0.132,8,36,24,20260121,Alofau,RC,GPS3,AM,9,9:52:00,9:52:00,5,NA,20260122,70
163E,1/22/26,15,fm,0.2375,8,36,24,20260121,Alofau,RC,GPS3,AM,9,9:52:00,9:52:00,5,NA,20260122,70
163E,1/22/26,15,y_ii_,0.444,8,36,24,20260121,Alofau,RC,GPS3,AM,9,9:52:00,9:52:00,5,NA,20260122,70
163E,1/22/26,16,f,0.1325,8,36,24,20260121,Alofau,RC,GPS3,AM,9,9:52:00,9:52:00,5,NA,20260122,70
163E,1/22/26,16,fm,0.2214,8,36,24,20260121,Alofau,RC,GPS3,AM,9,9:52:00,9:52:00,5,NA,20260122,70
163E,1/22/26,16,y_ii_,0.402,8,36,24,20260121,Alofau,RC,GPS3,AM,9,9:52:00,9:52:00,5,NA,20260122,70
16A,1/22/26,1,f,0.1549,1,35,BAG69,20260121,Alofau,SM,GPS4,AM,69,10:22:00,10:22:00,5,NA,20260122,51
16A,1/22/26,1,fm,0.2942,1,35,BAG69,20260121,Alofau,SM,GPS4,AM,69,10:22:00,10:22:00,5,NA,20260122,51
16A,1/22/26,1,y_ii_,0.473,1,35,BAG69,20260121,Alofau,SM,GPS4,AM,69,10:22:00,10:22:00,5,NA,20260122,51
16A,1/22/26,2,f,0.1588,1,35,BAG69,20260121,Alofau,SM,GPS4,AM,69,10:22:00,10:22:00,5,NA,20260122,51
16A,1/22/26,2,fm,0.2937,1,35,BAG69,20260121,Alofau,SM,GPS4,AM,69,10:22:00,10:22:00,5,NA,20260122,51
16A,1/22/26,2,y_ii_,0.459,1,35,BAG69,20260121,Alofau,SM,GPS4,AM,69,10:22:00,10:22:00,5,NA,20260122,51
16A,1/22/26,3,f,0.1779,2,35,BAG70,20260121,Alofau,SM,GPS4,AM,70,9:52:00,9:52:00,5,NA,20260122,47
16A,1/22/26,3,fm,0.3358,2,35,BAG70,20260121,Alofau,SM,GPS4,AM,70,9:52:00,9:52:00,5,NA,20260122,47
16A,1/22/26,3,y_ii_,0.47,2,35,BAG70,20260121,Alofau,SM,GPS4,AM,70,9:52:00,9:52:00,5,NA,20260122,47
16A,1/22/26,4,f,0.1828,2,35,BAG70,20260121,Alofau,SM,GPS4,AM,70,9:52:00,9:52:00,5,NA,20260122,47
16A,1/22/26,4,fm,0.3343,2,35,BAG70,20260121,Alofau,SM,GPS4,AM,70,9:52:00,9:52:00,5,NA,20260122,47
16A,1/22/26,4,y_ii_,0.453,2,35,BAG70,20260121,Alofau,SM,GPS4,AM,70,9:52:00,9:52:00,5,NA,20260122,47
16A,1/22/26,5,f,0.1603,3,35,BAG90,20260121,Amouli,SM,GPS4,AM,90,8:46:00,8:46:00,2.5,NA,20260122,44
16A,1/22/26,5,fm,0.2586,3,35,BAG90,20260121,Amouli,SM,GPS4,AM,90,8:46:00,8:46:00,2.5,NA,20260122,44
16A,1/22/26,5,y_ii_,0.38,3,35,BAG90,20260121,Amouli,SM,GPS4,AM,90,8:46:00,8:46:00,2.5,NA,20260122,44
16A,1/22/26,6,f,0.1862,3,35,BAG90,20260121,Amouli,SM,GPS4,AM,90,8:46:00,8:46:00,2.5,NA,20260122,44
16A,1/22/26,6,fm,0.2947,3,35,BAG90,20260121,Amouli,SM,GPS4,AM,90,8:46:00,8:46:00,2.5,NA,20260122,44
16A,1/22/26,6,y_ii_,0.368,3,35,BAG90,20260121,Amouli,SM,GPS4,AM,90,8:46:00,8:46:00,2.5,NA,20260122,44
16A,1/22/26,7,f,0.1857,4,35,BAG62,20260121,Alofau,SM,GPS4,AM,62,10:03:00,10:03:00,7,NA,20260122,48
16A,1/22/26,7,fm,0.3578,4,35,BAG62,20260121,Alofau,SM,GPS4,AM,62,10:03:00,10:03:00,7,NA,20260122,48
16A,1/22/26,7,y_ii_,0.481,4,35,BAG62,20260121,Alofau,SM,GPS4,AM,62,10:03:00,10:03:00,7,NA,20260122,48
16A,1/22/26,8,f,0.1867,4,35,BAG62,20260121,Alofau,SM,GPS4,AM,62,10:03:00,10:03:00,7,NA,20260122,48
16A,1/22/26,8,fm,0.3583,4,35,BAG62,20260121,Alofau,SM,GPS4,AM,62,10:03:00,10:03:00,7,NA,20260122,48
16A,1/22/26,8,y_ii_,0.479,4,35,BAG62,20260121,Alofau,SM,GPS4,AM,62,10:03:00,10:03:00,7,NA,20260122,48
16A,1/22/26,9,f,0.1921,5,35,BAG53,20260121,Alofau,RC,GPS3,AM,53,10:17:00,10:17:00,7,NA,20260122,74
16A,1/22/26,9,fm,0.3803,5,35,BAG53,20260121,Alofau,RC,GPS3,AM,53,10:17:00,10:17:00,7,NA,20260122,74
16A,1/22/26,9,y_ii_,0.495,5,35,BAG53,20260121,Alofau,RC,GPS3,AM,53,10:17:00,10:17:00,7,NA,20260122,74
16A,1/22/26,10,f,0.1882,5,35,BAG53,20260121,Alofau,RC,GPS3,AM,53,10:17:00,10:17:00,7,NA,20260122,74
16A,1/22/26,10,fm,0.3695,5,35,BAG53,20260121,Alofau,RC,GPS3,AM,53,10:17:00,10:17:00,7,NA,20260122,74
16A,1/22/26,10,y_ii_,0.491,5,35,BAG53,20260121,Alofau,RC,GPS3,AM,53,10:17:00,10:17:00,7,NA,20260122,74
16A,1/22/26,11,f,0.217,6,35,BAG68,20260121,Alofau,SM,GPS4,AM,68,9:46:00,9:46:00,2,NA,20260122,46
16A,1/22/26,11,fm,0.3807,6,35,BAG68,20260121,Alofau,SM,GPS4,AM,68,9:46:00,9:46:00,2,NA,20260122,46
16A,1/22/26,11,y_ii_,0.43,6,35,BAG68,20260121,Alofau,SM,GPS4,AM,68,9:46:00,9:46:00,2,NA,20260122,46
16A,1/22/26,12,f,0.2067,6,35,BAG68,20260121,Alofau,SM,GPS4,AM,68,9:46:00,9:46:00,2,NA,20260122,46
16A,1/22/26,12,fm,0.3338,6,35,BAG68,20260121,Alofau,SM,GPS4,AM,68,9:46:00,9:46:00,2,NA,20260122,46
16A,1/22/26,12,y_ii_,0.381,6,35,BAG68,20260121,Alofau,SM,GPS4,AM,68,9:46:00,9:46:00,2,NA,20260122,46
16A,1/22/26,13,f,0.1823,7,35,BAG19,20260121,Alofau,RC,GPS3,AM,19,10:24:00,10:24:00,7,NA,20260122,75
16A,1/22/26,13,fm,0.3426,7,35,BAG19,20260121,Alofau,RC,GPS3,AM,19,10:24:00,10:24:00,7,NA,20260122,75
16A,1/22/26,13,y_ii_,0.468,7,35,BAG19,20260121,Alofau,RC,GPS3,AM,19,10:24:00,10:24:00,7,NA,20260122,75
16A,1/22/26,14,f,0.1716,7,35,BAG19,20260121,Alofau,RC,GPS3,AM,19,10:24:00,10:24:00,7,NA,20260122,75
16A,1/22/26,14,fm,0.3236,7,35,BAG19,20260121,Alofau,RC,GPS3,AM,19,10:24:00,10:24:00,7,NA,20260122,75
16A,1/22/26,14,y_ii_,0.47,7,35,BAG19,20260121,Alofau,RC,GPS3,AM,19,10:24:00,10:24:00,7,NA,20260122,75
16A,1/22/26,15,f,0.1632,8,35,BAG37,20260121,Amouli,SM,GPS4,AM,37,8:21:00,8:21:00,3,NA,20260122,38
16A,1/22/26,15,fm,0.3328,8,35,BAG37,20260121,Amouli,SM,GPS4,AM,37,8:21:00,8:21:00,3,NA,20260122,38
16A,1/22/26,15,y_ii_,0.51,8,35,BAG37,20260121,Amouli,SM,GPS4,AM,37,8:21:00,8:21:00,3,NA,20260122,38
16A,1/22/26,16,f,0.1588,8,35,BAG37,20260121,Amouli,SM,GPS4,AM,37,8:21:00,8:21:00,3,NA,20260122,38
16A,1/22/26,16,fm,0.3231,8,35,BAG37,20260121,Amouli,SM,GPS4,AM,37,8:21:00,8:21:00,3,NA,20260122,38
16A,1/22/26,16,y_ii_,0.508,8,35,BAG37,20260121,Amouli,SM,GPS4,AM,37,8:21:00,8:21:00,3,NA,20260122,38
16E,1/23/26,1,f,0.2102,1,35,27,20260122,Nuuuli North,RC,GPS3,PM,66,4:02:00,16:02:00,6,NA,20260123,86
